Batch_ID,Horizon_h,Observed_Rows,OOD_Score,Training_95pct_Threshold,OOD_Excess_Above_Threshold,OOD_Flag,Set,Regime
77,48,240,0.39637282850709965,0.5109296954384425,-0.11455686693134282,False,Normal test,APC_Normal
78,48,240,0.437974614929353,0.5109296954384425,-0.07295508050908944,False,Normal model-development,APC_Normal
79,48,240,0.4448307088988501,0.5109296954384425,-0.06609898653959234,False,Normal model-development,APC_Normal
80,48,240,0.45098412096563983,0.5109296954384425,-0.05994557447280263,False,Normal model-development,APC_Normal
81,48,240,0.47319608291280324,0.5109296954384425,-0.037733612525639226,False,Normal model-development,APC_Normal
82,48,240,0.41455147239001666,0.5109296954384425,-0.0963782230484258,False,Normal model-development,APC_Normal
83,48,240,0.42516259172995546,0.5109296954384425,-0.085767103708487,False,Normal test,APC_Normal
84,48,240,0.4600020311248287,0.5109296954384425,-0.050927664313613785,False,Normal model-development,APC_Normal
85,48,240,0.4217760010165261,0.5109296954384425,-0.08915369442191634,False,Normal model-development,APC_Normal
86,48,240,0.4397128667549631,0.5109296954384425,-0.07121682868347934,False,Normal model-development,APC_Normal
87,48,240,0.5105137965526051,0.5109296954384425,-0.00041589888583737356,False,Normal model-development,APC_Normal
88,48,240,0.4196968614362753,0.5109296954384425,-0.09123283400216714,False,Normal model-development,APC_Normal
89,48,240,0.4874697442940181,0.5109296954384425,-0.02345995114442434,False,Normal model-development,APC_Normal
90,48,240,0.44242989653773857,0.5109296954384425,-0.0684997989007039,False,Normal model-development,APC_Normal
91,48,240,0.5132214201054883,0.5109296954384425,0.002291724667045858,True,Fault test,Fault
92,48,240,0.43040996152704597,0.5109296954384425,-0.0805197339113965,False,Fault test,Fault
93,48,240,0.5251404443584999,0.5109296954384425,0.01421074892005747,True,Fault test,Fault
94,48,240,0.6263357233866694,0.5109296954384425,0.11540602794822696,True,Fault test,Fault
95,48,240,0.4773481297120613,0.5109296954384425,-0.03358156572638116,False,Fault test,Fault
96,48,240,0.44368713486641476,0.5109296954384425,-0.06724256057202771,False,Fault test,Fault
97,48,240,0.5763731719757853,0.5109296954384425,0.06544347653734284,True,Fault test,Fault
98,48,240,0.4031003433365787,0.5109296954384425,-0.10782935210186378,False,Fault test,Fault
99,48,240,0.6053986946692868,0.5109296954384425,0.09446899923084429,True,Fault test,Fault
100,48,240,0.607257488742821,0.5109296954384425,0.09632779330437857,True,Fault test,Fault
1,72,360,0.4552255055806863,0.5662293397312939,-0.11100383415060755,False,Normal model-development,Recipe_Normal
2,72,360,0.4649513539812782,0.5662293397312939,-0.10127798575001568,False,Normal test,Recipe_Normal
3,72,360,0.45749125491187187,0.5662293397312939,-0.10873808481942199,False,Normal model-development,Recipe_Normal
4,72,360,0.4089989691824232,0.5662293397312939,-0.15723037054887068,False,Normal model-development,Recipe_Normal
5,72,360,0.40513717672786764,0.5662293397312939,-0.16109216300342621,False,Normal test,Recipe_Normal
6,72,360,0.4379075067551516,0.5662293397312939,-0.12832183297614225,False,Normal model-development,Recipe_Normal
7,72,360,0.4241523421491773,0.5662293397312939,-0.14207699758211656,False,Normal model-development,Recipe_Normal
8,72,360,0.4220133300258176,0.5662293397312939,-0.14421600970547627,False,Normal model-development,Recipe_Normal
9,72,360,0.4351054265842016,0.5662293397312939,-0.13112391314709226,False,Normal test,Recipe_Normal
10,72,360,0.43094963347214604,0.5662293397312939,-0.13527970625914781,False,Normal model-development,Recipe_Normal
11,72,360,0.4105667915211557,0.5662293397312939,-0.15566254821013814,False,Normal model-development,Recipe_Normal
12,72,360,0.4063310250522305,0.5662293397312939,-0.15989831467906335,False,Normal model-development,Recipe_Normal
13,72,360,0.4113012366176833,0.5662293397312939,-0.15492810311361055,False,Normal model-development,Recipe_Normal
14,72,360,0.4306183416931458,0.5662293397312939,-0.13561099803814808,False,Normal test,Recipe_Normal
15,72,360,0.44656256360936886,0.5662293397312939,-0.119666776121925,False,Normal model-development,Recipe_Normal
16,72,360,0.41660645825424264,0.5662293397312939,-0.14962288147705122,False,Normal model-development,Recipe_Normal
17,72,360,0.38742357671369215,0.5662293397312939,-0.1788057630176017,False,Normal model-development,Recipe_Normal
18,72,360,0.4339267386875903,0.5662293397312939,-0.13230260104370356,False,Normal model-development,Recipe_Normal
19,72,360,0.4299001430864344,0.5662293397312939,-0.13632919664485943,False,Normal model-development,Recipe_Normal
20,72,360,0.39729909980903616,0.5662293397312939,-0.1689302399222577,False,Normal model-development,Recipe_Normal
21,72,360,0.42198472427669587,0.5662293397312939,-0.144244615454598,False,Normal model-development,Recipe_Normal
22,72,360,0.43918289265565696,0.5662293397312939,-0.1270464470756369,False,Normal model-development,Recipe_Normal
23,72,360,0.40168658083353675,0.5662293397312939,-0.1645427588977571,False,Normal model-development,Recipe_Normal
24,72,360,0.38838301983456786,0.5662293397312939,-0.177846319896726,False,Normal model-development,Recipe_Normal
25,72,360,0.46063566503195214,0.5662293397312939,-0.10559367469934172,False,Normal model-development,Recipe_Normal
26,72,360,0.42616917814188293,0.5662293397312939,-0.14006016158941093,False,Normal model-development,Recipe_Normal
27,72,360,0.4401411745104374,0.5662293397312939,-0.12608816522085647,False,Normal model-development,Recipe_Normal
28,72,360,0.4115934005062887,0.5662293397312939,-0.15463593922500518,False,Normal test,Recipe_Normal
29,72,360,0.4196027097837822,0.5662293397312939,-0.14662662994751163,False,Normal model-development,Recipe_Normal
30,72,360,0.44288565398951035,0.5662293397312939,-0.1233436857417835,False,Normal model-development,Recipe_Normal
31,72,360,0.41990961838057406,0.5662293397312939,-0.1463197213507198,False,Normal model-development,Operator_Normal
32,72,360,0.49263469706048724,0.5662293397312939,-0.07359464267080662,False,Normal model-development,Operator_Normal
33,72,360,0.39130867582410783,0.5662293397312939,-0.17492066390718602,False,Normal model-development,Operator_Normal
34,72,360,0.42552720282812234,0.5662293397312939,-0.14070213690317152,False,Normal test,Operator_Normal
35,72,360,0.4577912039134532,0.5662293397312939,-0.10843813581784068,False,Normal model-development,Operator_Normal
36,72,360,0.42082491026038926,0.5662293397312939,-0.1454044294709046,False,Normal model-development,Operator_Normal
37,72,360,0.4161174817463162,0.5662293397312939,-0.15011185798497767,False,Normal model-development,Operator_Normal
38,72,360,0.4543532154763917,0.5662293397312939,-0.11187612425490218,False,Normal model-development,Operator_Normal
39,72,360,0.629339731320581,0.5662293397312939,0.06311039158928711,True,Normal model-development,Operator_Normal
40,72,360,0.40712789577528563,0.5662293397312939,-0.15910144395600823,False,Normal model-development,Operator_Normal
41,72,360,0.4101592441849557,0.5662293397312939,-0.15607009554633816,False,Normal model-development,Operator_Normal
42,72,360,0.49935668566379215,0.5662293397312939,-0.0668726540675017,False,Normal model-development,Operator_Normal
43,72,360,0.5898951565544764,0.5662293397312939,0.023665816823182584,True,Normal model-development,Operator_Normal
44,72,360,0.5207603968033637,0.5662293397312939,-0.045468942927930134,False,Normal model-development,Operator_Normal
45,72,360,0.41329712131015217,0.5662293397312939,-0.15293221842114169,False,Normal test,Operator_Normal
46,72,360,0.42364246879160183,0.5662293397312939,-0.14258687093969202,False,Normal test,Operator_Normal
47,72,360,0.408149208497517,0.5662293397312939,-0.15808013123377684,False,Normal test,Operator_Normal
48,72,360,0.4184986628771777,0.5662293397312939,-0.14773067685411617,False,Normal model-development,Operator_Normal
49,72,360,0.42740414605691945,0.5662293397312939,-0.1388251936743744,False,Normal model-development,Operator_Normal
50,72,360,0.44637705559926794,0.5662293397312939,-0.11985228413202592,False,Normal model-development,Operator_Normal
51,72,360,0.48590837473121445,0.5662293397312939,-0.0803209650000794,False,Normal model-development,Operator_Normal
52,72,360,0.41806267305339323,0.5662293397312939,-0.14816666667790063,False,Normal model-development,Operator_Normal
53,72,360,0.426486887317091,0.5662293397312939,-0.13974245241420286,False,Normal model-development,Operator_Normal
54,72,360,0.4180793406050309,0.5662293397312939,-0.14814999912626298,False,Normal model-development,Operator_Normal
55,72,360,0.4515474503025496,0.5662293397312939,-0.11468188942874424,False,Normal model-development,Operator_Normal
56,72,360,0.45580369017277583,0.5662293397312939,-0.11042564955851802,False,Normal model-development,Operator_Normal
57,72,360,0.4060695074707652,0.5662293397312939,-0.16015983226052866,False,Normal model-development,Operator_Normal
58,72,360,0.42665256970680154,0.5662293397312939,-0.1395767700244923,False,Normal model-development,Operator_Normal
59,72,360,0.38249952787843294,0.5662293397312939,-0.1837298118528609,False,Normal model-development,Operator_Normal
60,72,360,0.4766449658470391,0.5662293397312939,-0.08958437388425478,False,Normal test,Operator_Normal
61,72,360,0.4588590174262807,0.5662293397312939,-0.10737032230501314,False,Normal model-development,APC_Normal
62,72,360,0.5662293397312939,0.5662293397312939,0.0,False,Normal model-development,APC_Normal
63,72,360,0.4056693405596044,0.5662293397312939,-0.16055999917168945,False,Normal model-development,APC_Normal
64,72,360,0.4410445663409532,0.5662293397312939,-0.12518477339034068,False,Normal model-development,APC_Normal
65,72,360,0.4345259557567172,0.5662293397312939,-0.13170338397457665,False,Normal model-development,APC_Normal
66,72,360,0.4800346132454692,0.5662293397312939,-0.08619472648582466,False,Normal test,APC_Normal
67,72,360,0.615680234519955,0.5662293397312939,0.04945089478866116,True,Normal model-development,APC_Normal
68,72,360,0.41744991906059237,0.5662293397312939,-0.1487794206707015,False,Normal model-development,APC_Normal
69,72,360,0.4040787075287379,0.5662293397312939,-0.16215063220255593,False,Normal test,APC_Normal
70,72,360,0.46869775167909755,0.5662293397312939,-0.0975315880521963,False,Normal model-development,APC_Normal
71,72,360,0.5340964325545345,0.5662293397312939,-0.03213290717675932,False,Normal test,APC_Normal
72,72,360,0.4150243074697783,0.5662293397312939,-0.15120503226151555,False,Normal model-development,APC_Normal
73,72,360,0.5227935942404381,0.5662293397312939,-0.043435745490855715,False,Normal model-development,APC_Normal
74,72,360,0.4310066773488629,0.5662293397312939,-0.13522266238243097,False,Normal model-development,APC_Normal
75,72,360,0.4794860100045901,0.5662293397312939,-0.08674332972670373,False,Normal model-development,APC_Normal
76,72,360,0.4216178806449607,0.5662293397312939,-0.14461145908633316,False,Normal model-development,APC_Normal
77,72,360,0.4264747658292068,0.5662293397312939,-0.13975457390208706,False,Normal test,APC_Normal
78,72,360,0.4842560265146583,0.5662293397312939,-0.08197331321663553,False,Normal model-development,APC_Normal
79,72,360,0.4035765058881044,0.5662293397312939,-0.16265283384318946,False,Normal model-development,APC_Normal
80,72,360,0.4584297314669297,0.5662293397312939,-0.10779960826436413,False,Normal model-development,APC_Normal
81,72,360,0.4810853779980959,0.5662293397312939,-0.08514396173319794,False,Normal model-development,APC_Normal
82,72,360,0.4301209897097817,0.5662293397312939,-0.13610835002151217,False,Normal model-development,APC_Normal
83,72,360,0.4339617184086661,0.5662293397312939,-0.13226762132262776,False,Normal test,APC_Normal
84,72,360,0.4299738368947544,0.5662293397312939,-0.13625550283653948,False,Normal model-development,APC_Normal
85,72,360,0.43897632296885947,0.5662293397312939,-0.1272530167624344,False,Normal model-development,APC_Normal
86,72,360,0.45988244525447664,0.5662293397312939,-0.10634689447681722,False,Normal model-development,APC_Normal
87,72,360,0.5052667310570471,0.5662293397312939,-0.06096260867424674,False,Normal model-development,APC_Normal
88,72,360,0.41541287712059655,0.5662293397312939,-0.1508164626106973,False,Normal model-development,APC_Normal
89,72,360,0.4302088747908074,0.5662293397312939,-0.13602046494048647,False,Normal model-development,APC_Normal
90,72,360,0.3847183983101759,0.5662293397312939,-0.18151094142111796,False,Normal model-development,APC_Normal
91,72,360,0.501914243816375,0.5662293397312939,-0.06431509591491891,False,Fault test,Fault
92,72,360,0.4096440774030267,0.5662293397312939,-0.15658526232826714,False,Fault test,Fault
93,72,360,0.5803242270915162,0.5662293397312939,0.014094887360222352,True,Fault test,Fault
94,72,360,0.7132995586315288,0.5662293397312939,0.14707021890023497,True,Fault test,Fault
95,72,360,0.43613533353565836,0.5662293397312939,-0.1300940061956355,False,Fault test,Fault
96,72,360,0.3966780095970533,0.5662293397312939,-0.16955133013424056,False,Fault test,Fault
97,72,360,0.47987243217678277,0.5662293397312939,-0.08635690755451109,False,Fault test,Fault
98,72,360,0.44585790602530745,0.5662293397312939,-0.12037143370598641,False,Fault test,Fault
99,72,360,0.5750241110826769,0.5662293397312939,0.008794771351383068,True,Fault test,Fault
100,72,360,0.5680179643871683,0.5662293397312939,0.0017886246558744823,True,Fault test,Fault
